date,day_of_week,month,year,region_Basel,region_Bern,region_Geneva,region_Lausanne,region_Zurich,transport_type_Boat,transport_type_Bus,transport_type_Train,transport_type_Tram,predicted_users,region,transport_type
2024-01-25,3,1,2024,False,True,False,False,False,False,True,False,False,1022.9905,Bern,Bus
2024-01-25,3,1,2024,False,True,False,False,False,False,False,False,True,1012.3711,Bern,Tram
2024-01-25,3,1,2024,False,True,False,False,False,True,False,False,False,1029.6439,Bern,Boat
2024-01-25,3,1,2024,False,False,False,True,False,False,False,True,False,1003.6283,Lausanne,Train
2024-01-25,3,1,2024,False,False,False,True,False,False,True,False,False,1014.1997,Lausanne,Bus
2024-01-25,3,1,2024,False,False,False,True,False,False,False,False,True,1013.58936,Lausanne,Tram
2024-01-25,3,1,2024,False,False,False,True,False,True,False,False,False,1004.51355,Lausanne,Boat
2024-01-26,4,1,2024,False,False,False,False,True,False,False,True,False,1002.4295,Zurich,Train
2024-01-26,4,1,2024,False,False,False,False,True,False,True,False,False,1011.83856,Zurich,Bus
2024-01-26,4,1,2024,False,False,False,False,True,False,False,False,True,1007.32495,Zurich,Tram
2024-01-26,4,1,2024,False,False,False,False,True,True,False,False,False,1012.8977,Zurich,Boat
2024-01-26,4,1,2024,False,False,True,False,False,False,False,True,False,1007.81506,Geneva,Train
2024-01-26,4,1,2024,False,False,True,False,False,False,True,False,False,1021.55865,Geneva,Bus
2024-01-26,4,1,2024,False,False,True,False,False,False,False,False,True,1015.5877,Geneva,Tram
2024-01-26,4,1,2024,False,False,True,False,False,True,False,False,False,1010.6339,Geneva,Boat
2024-01-26,4,1,2024,True,False,False,False,False,False,False,True,False,1004.3551,Basel,Train
2024-01-26,4,1,2024,True,False,False,False,False,False,True,False,False,1007.4651,Basel,Bus
2024-01-26,4,1,2024,True,False,False,False,False,False,False,False,True,1011.2069,Basel,Tram
2024-01-26,4,1,2024,True,False,False,False,False,True,False,False,False,1007.9437,Basel,Boat
2024-01-26,4,1,2024,False,True,False,False,False,False,False,True,False,1008.1804,Bern,Train
2024-01-26,4,1,2024,False,True,False,False,False,False,True,False,False,1022.01764,Bern,Bus
2024-01-26,4,1,2024,False,True,False,False,False,False,False,False,True,1010.2843,Bern,Tram
2024-01-26,4,1,2024,False,True,False,False,False,True,False,False,False,1029.5995,Bern,Boat
2024-01-26,4,1,2024,False,False,False,True,False,False,False,True,False,1003.3356,Lausanne,Train
2024-01-26,4,1,2024,False,False,False,True,False,False,True,False,False,1013.87805,Lausanne,Bus
2024-01-26,4,1,2024,False,False,False,True,False,False,False,False,True,1013.02405,Lausanne,Tram
2024-01-26,4,1,2024,False,False,False,True,False,True,False,False,False,1003.33923,Lausanne,Boat
2024-01-27,5,1,2024,False,False,False,False,True,False,False,True,False,1003.8147,Zurich,Train
2024-01-27,5,1,2024,False,False,False,False,True,False,True,False,False,1013.4873,Zurich,Bus
2024-01-27,5,1,2024,False,False,False,False,True,False,False,False,True,1006.17474,Zurich,Tram
2024-01-27,5,1,2024,False,False,False,False,True,True,False,False,False,1013.6113,Zurich,Boat
2024-01-27,5,1,2024,False,False,True,False,False,False,False,True,False,1009.854,Geneva,Train
2024-01-27,5,1,2024,False,False,True,False,False,False,True,False,False,1023.8773,Geneva,Bus
2024-01-27,5,1,2024,False,False,True,False,False,False,False,False,True,1018.18286,Geneva,Tram
2024-01-27,5,1,2024,False,False,True,False,False,True,False,False,False,1011.64233,Geneva,Boat
2024-01-27,5,1,2024,True,False,False,False,False,False,False,True,False,1005.0304,Basel,Train
2024-01-27,5,1,2024,True,False,False,False,False,False,True,False,False,1008.2844,Basel,Bus
2024-01-27,5,1,2024,True,False,False,False,False,False,False,False,True,1013.61633,Basel,Tram
2024-01-27,5,1,2024,True,False,False,False,False,True,False,False,False,1007.74963,Basel,Boat
2024-01-27,5,1,2024,False,True,False,False,False,False,False,True,False,1011.1084,Bern,Train
2024-01-27,5,1,2024,False,True,False,False,False,False,True,False,False,1022.6332,Bern,Bus
2024-01-27,5,1,2024,False,True,False,False,False,False,False,False,True,1010.0834,Bern,Tram
2024-01-27,5,1,2024,False,True,False,False,False,True,False,False,False,1029.7612,Bern,Boat
2024-01-27,5,1,2024,False,False,False,True,False,False,False,True,False,1004.406,Lausanne,Train
2024-01-27,5,1,2024,False,False,False,True,False,False,True,False,False,1014.7821,Lausanne,Bus
2024-01-27,5,1,2024,False,False,False,True,False,False,False,False,True,1013.2658,Lausanne,Tram
2024-01-27,5,1,2024,False,False,False,True,False,True,False,False,False,1002.6711,Lausanne,Boat
2024-01-28,6,1,2024,False,False,False,False,True,False,False,True,False,1008.4798,Zurich,Train
2024-01-28,6,1,2024,False,False,False,False,True,False,True,False,False,1016.0842,Zurich,Bus
2024-01-28,6,1,2024,False,False,False,False,True,False,False,False,True,1006.77954,Zurich,Tram
2024-01-28,6,1,2024,False,False,False,False,True,True,False,False,False,1016.7345,Zurich,Boat
2024-01-28,6,1,2024,False,False,True,False,False,False,False,True,False,1013.8568,Geneva,Train
2024-01-28,6,1,2024,False,False,True,False,False,False,True,False,False,1028.5298,Geneva,Bus
2024-01-28,6,1,2024,False,False,True,False,False,False,False,False,True,1021.407,Geneva,Tram
2024-01-28,6,1,2024,False,False,True,False,False,True,False,False,False,1014.8082,Geneva,Boat
2024-01-28,6,1,2024,True,False,False,False,False,False,False,True,False,1007.2042,Basel,Train
2024-01-28,6,1,2024,True,False,False,False,False,False,True,False,False,1011.34314,Basel,Bus
2024-01-28,6,1,2024,True,False,False,False,False,False,False,False,True,1016.93634,Basel,Tram
2024-01-28,6,1,2024,True,False,False,False,False,True,False,False,False,1010.4176,Basel,Boat
2024-01-28,6,1,2024,False,True,False,False,False,False,False,True,False,1017.17194,Bern,Train
2024-01-28,6,1,2024,False,True,False,False,False,False,True,False,False,1027.0587,Bern,Bus
2024-01-28,6,1,2024,False,True,False,False,False,False,False,False,True,1011.47473,Bern,Tram
2024-01-28,6,1,2024,False,True,False,False,False,True,False,False,False,1030.466,Bern,Boat
2024-01-28,6,1,2024,False,False,False,True,False,False,False,True,False,1006.77466,Lausanne,Train
2024-01-28,6,1,2024,False,False,False,True,False,False,True,False,False,1017.54517,Lausanne,Bus
2024-01-28,6,1,2024,False,False,False,True,False,False,False,False,True,1015.6331,Lausanne,Tram
2024-01-28,6,1,2024,False,False,False,True,False,True,False,False,False,1004.2543,Lausanne,Boat
2024-01-29,0,1,2024,False,False,False,False,True,False,False,True,False,1008.7825,Zurich,Train
2024-01-29,0,1,2024,False,False,False,False,True,False,True,False,False,1012.0029,Zurich,Bus
2024-01-29,0,1,2024,False,False,False,False,True,False,False,False,True,1020.46826,Zurich,Tram
2024-01-29,0,1,2024,False,False,False,False,True,True,False,False,False,1027.6929,Zurich,Boat
2024-01-29,0,1,2024,False,False,True,False,False,False,False,True,False,1012.5819,Geneva,Train
2024-01-29,0,1,2024,False,False,True,False,False,False,True,False,False,1031.5062,Geneva,Bus
2024-01-29,0,1,2024,False,False,True,False,False,False,False,False,True,1024.4952,Geneva,Tram
2024-01-29,0,1,2024,False,False,True,False,False,True,False,False,False,1024.0608,Geneva,Boat
2024-01-29,0,1,2024,True,False,False,False,False,False,False,True,False,1013.33734,Basel,Train
2024-01-29,0,1,2024,True,False,False,False,False,False,True,False,False,1015.9995,Basel,Bus
2024-01-29,0,1,2024,True,False,False,False,False,False,False,False,True,1013.45166,Basel,Tram
2024-01-29,0,1,2024,True,False,False,False,False,True,False,False,False,1019.8723,Basel,Boat
2024-01-29,0,1,2024,False,True,False,False,False,False,False,True,False,1014.56177,Bern,Train
2024-01-29,0,1,2024,False,True,False,False,False,False,True,False,False,1029.7124,Bern,Bus
2024-01-29,0,1,2024,False,True,False,False,False,False,False,False,True,1024.9042,Bern,Tram
2024-01-29,0,1,2024,False,True,False,False,False,True,False,False,False,1035.611,Bern,Boat
2024-01-29,0,1,2024,False,False,False,True,False,False,False,True,False,1014.044,Lausanne,Train
2024-01-29,0,1,2024,False,False,False,True,False,False,True,False,False,1024.7748,Lausanne,Bus
2024-01-29,0,1,2024,False,False,False,True,False,False,False,False,True,1026.3312,Lausanne,Tram
2024-01-29,0,1,2024,False,False,False,True,False,True,False,False,False,1011.73596,Lausanne,Boat
2024-01-30,1,1,2024,False,False,False,False,True,False,False,True,False,1003.886,Zurich,Train
2024-01-30,1,1,2024,False,False,False,False,True,False,True,False,False,1010.6847,Zurich,Bus
2024-01-30,1,1,2024,False,False,False,False,True,False,False,False,True,1016.2499,Zurich,Tram
2024-01-30,1,1,2024,False,False,False,False,True,True,False,False,False,1021.491,Zurich,Boat
2024-01-30,1,1,2024,False,False,True,False,False,False,False,True,False,1009.5892,Geneva,Train
2024-01-30,1,1,2024,False,False,True,False,False,False,True,False,False,1026.2728,Geneva,Bus
2024-01-30,1,1,2024,False,False,True,False,False,False,False,False,True,1019.5623,Geneva,Tram
2024-01-30,1,1,2024,False,False,True,False,False,True,False,False,False,1017.4699,Geneva,Boat
2024-01-30,1,1,2024,True,False,False,False,False,False,False,True,False,1009.97723,Basel,Train
2024-01-30,1,1,2024,True,False,False,False,False,False,True,False,False,1011.81915,Basel,Bus
2024-01-30,1,1,2024,True,False,False,False,False,False,False,False,True,1010.2325,Basel,Tram
2024-01-30,1,1,2024,True,False,False,False,False,True,False,False,False,1016.0553,Basel,Boat
2024-01-30,1,1,2024,False,True,False,False,False,False,False,True,False,1010.17505,Bern,Train
2024-01-30,1,1,2024,False,True,False,False,False,False,True,False,False,1026.6212,Bern,Bus
2024-01-30,1,1,2024,False,True,False,False,False,False,False,False,True,1020.45026,Bern,Tram
2024-01-30,1,1,2024,False,True,False,False,False,True,False,False,False,1033.2549,Bern,Boat
2024-01-30,1,1,2024,False,False,False,True,False,False,False,True,False,1008.1608,Lausanne,Train
2024-01-30,1,1,2024,False,False,False,True,False,False,True,False,False,1019.5548,Lausanne,Bus
2024-01-30,1,1,2024,False,False,False,True,False,False,False,False,True,1018.84033,Lausanne,Tram
2024-01-30,1,1,2024,False,False,False,True,False,True,False,False,False,1008.30707,Lausanne,Boat
2024-01-31,2,1,2024,False,False,False,False,True,False,False,True,False,1001.7429,Zurich,Train
2024-01-31,2,1,2024,False,False,False,False,True,False,True,False,False,1010.0155,Zurich,Bus
2024-01-31,2,1,2024,False,False,False,False,True,False,False,False,True,1012.4278,Zurich,Tram
2024-01-31,2,1,2024,False,False,False,False,True,True,False,False,False,1017.2818,Zurich,Boat
2024-01-31,2,1,2024,False,False,True,False,False,False,False,True,False,1008.3905,Geneva,Train
2024-01-31,2,1,2024,False,False,True,False,False,False,True,False,False,1022.8221,Geneva,Bus
2024-01-31,2,1,2024,False,False,True,False,False,False,False,False,True,1016.329,Geneva,Tram
2024-01-31,2,1,2024,False,False,True,False,False,True,False,False,False,1013.61804,Geneva,Boat
2024-01-31,2,1,2024,True,False,False,False,False,False,False,True,False,1007.6455,Basel,Train
2024-01-31,2,1,2024,True,False,False,False,False,False,True,False,False,1009.137,Basel,Bus
2024-01-31,2,1,2024,True,False,False,False,False,False,False,False,True,1009.37054,Basel,Tram
2024-01-31,2,1,2024,True,False,False,False,False,True,False,False,False,1012.6345,Basel,Boat
2024-01-31,2,1,2024,False,True,False,False,False,False,False,True,False,1007.41064,Bern,Train
2024-01-31,2,1,2024,False,True,False,False,False,False,True,False,False,1024.3599,Bern,Bus
2024-01-31,2,1,2024,False,True,False,False,False,False,False,False,True,1016.1825,Bern,Tram
2024-01-31,2,1,2024,False,True,False,False,False,True,False,False,False,1031.021,Bern,Boat
2024-01-31,2,1,2024,False,False,False,True,False,False,False,True,False,1004.8944,Lausanne,Train
2024-01-31,2,1,2024,False,False,False,True,False,False,True,False,False,1016.0341,Lausanne,Bus
2024-01-31,2,1,2024,False,False,False,True,False,False,False,False,True,1015.54095,Lausanne,Tram
2024-01-31,2,1,2024,False,False,False,True,False,True,False,False,False,1006.2356,Lausanne,Boat
2024-02-01,3,2,2024,False,False,False,False,True,False,False,True,False,999.632,Zurich,Train
2024-02-01,3,2,2024,False,False,False,False,True,False,True,False,False,1009.92334,Zurich,Bus
2024-02-01,3,2,2024,False,False,False,False,True,False,False,False,True,1007.4331,Zurich,Tram
2024-02-01,3,2,2024,False,False,False,False,True,True,False,False,False,1014.7975,Zurich,Boat
2024-02-01,3,2,2024,False,False,True,False,False,False,False,True,False,1007.54346,Geneva,Train
2024-02-01,3,2,2024,False,False,True,False,False,False,True,False,False,1019.7893,Geneva,Bus
2024-02-01,3,2,2024,False,False,True,False,False,False,False,False,True,1013.6033,Geneva,Tram
2024-02-01,3,2,2024,False,False,True,False,False,True,False,False,False,1011.21826,Geneva,Boat
2024-02-01,3,2,2024,True,False,False,False,False,False,False,True,False,1003.26154,Basel,Train
2024-02-01,3,2,2024,True,False,False,False,False,False,True,False,False,1008.3558,Basel,Bus
2024-02-01,3,2,2024,True,False,False,False,False,False,False,False,True,1009.8778,Basel,Tram
2024-02-01,3,2,2024,True,False,False,False,False,True,False,False,False,1010.2737,Basel,Boat
2024-02-01,3,2,2024,False,True,False,False,False,False,False,True,False,1004.05,Bern,Train
2024-02-01,3,2,2024,False,True,False,False,False,False,True,False,False,1021.2901,Bern,Bus
2024-02-01,3,2,2024,False,True,False,False,False,False,False,False,True,1012.1734,Bern,Tram
2024-02-01,3,2,2024,False,True,False,False,False,True,False,False,False,1029.0432,Bern,Boat
2024-02-01,3,2,2024,False,False,False,True,False,False,False,True,False,1002.1638,Lausanne,Train
2024-02-01,3,2,2024,False,False,False,True,False,False,True,False,False,1013.0886,Lausanne,Bus
2024-02-01,3,2,2024,False,False,False,True,False,False,False,False,True,1012.85925,Lausanne,Tram
2024-02-01,3,2,2024,False,False,False,True,False,True,False,False,False,1003.77295,Lausanne,Boat
2024-02-02,4,2,2024,False,False,False,False,True,False,False,True,False,999.97534,Zurich,Train
2024-02-02,4,2,2024,False,False,False,False,True,False,True,False,False,1011.16736,Zurich,Bus
2024-02-02,4,2,2024,False,False,False,False,True,False,False,False,True,1005.6089,Zurich,Tram
2024-02-02,4,2,2024,False,False,False,False,True,True,False,False,False,1013.24274,Zurich,Boat
2024-02-02,4,2,2024,False,False,True,False,False,False,False,True,False,1007.2372,Geneva,Train
2024-02-02,4,2,2024,False,False,True,False,False,False,True,False,False,1020.04114,Geneva,Bus
2024-02-02,4,2,2024,False,False,True,False,False,False,False,False,True,1013.9878,Geneva,Tram
2024-02-02,4,2,2024,False,False,True,False,False,True,False,False,False,1009.34015,Geneva,Boat
2024-02-02,4,2,2024,True,False,False,False,False,False,False,True,False,1002.6075,Basel,Train
2024-02-02,4,2,2024,True,False,False,False,False,False,True,False,False,1008.5467,Basel,Bus
2024-02-02,4,2,2024,True,False,False,False,False,False,False,False,True,1010.6973,Basel,Tram
2024-02-02,4,2,2024,True,False,False,False,False,True,False,False,False,1008.1925,Basel,Boat
2024-02-02,4,2,2024,False,True,False,False,False,False,False,True,False,1004.96704,Bern,Train
2024-02-02,4,2,2024,False,True,False,False,False,False,True,False,False,1020.86145,Bern,Bus
2024-02-02,4,2,2024,False,True,False,False,False,False,False,False,True,1010.2446,Bern,Tram
2024-02-02,4,2,2024,False,True,False,False,False,True,False,False,False,1028.7345,Bern,Boat
2024-02-02,4,2,2024,False,False,False,True,False,False,False,True,False,1001.5951,Lausanne,Train
2024-02-02,4,2,2024,False,False,False,True,False,False,True,False,False,1013.0115,Lausanne,Bus
2024-02-02,4,2,2024,False,False,False,True,False,False,False,False,True,1012.1162,Lausanne,Tram
2024-02-02,4,2,2024,False,False,False,True,False,True,False,False,False,1002.19666,Lausanne,Boat
2024-02-03,5,2,2024,False,False,False,False,True,False,False,True,False,1001.3276,Zurich,Train
2024-02-03,5,2,2024,False,False,False,False,True,False,True,False,False,1012.41113,Zurich,Bus
2024-02-03,5,2,2024,False,False,False,False,True,False,False,False,True,1004.45856,Zurich,Tram
2024-02-03,5,2,2024,False,False,False,False,True,True,False,False,False,1013.6743,Zurich,Boat
2024-02-03,5,2,2024,False,False,True,False,False,False,False,True,False,1008.4604,Geneva,Train
2024-02-03,5,2,2024,False,False,True,False,False,False,True,False,False,1022.8764,Geneva,Bus
2024-02-03,5,2,2024,False,False,True,False,False,False,False,False,True,1016.59705,Geneva,Tram
2024-02-03,5,2,2024,False,False,True,False,False,True,False,False,False,1010.83575,Geneva,Boat
2024-02-03,5,2,2024,True,False,False,False,False,False,False,True,False,1003.04895,Basel,Train
2024-02-03,5,2,2024,True,False,False,False,False,False,True,False,False,1009.6133,Basel,Bus
2024-02-03,5,2,2024,True,False,False,False,False,False,False,False,True,1012.89844,Basel,Tram
2024-02-03,5,2,2024,True,False,False,False,False,True,False,False,False,1007.2122,Basel,Boat
2024-02-03,5,2,2024,False,True,False,False,False,False,False,True,False,1008.7163,Bern,Train
2024-02-03,5,2,2024,False,True,False,False,False,False,True,False,False,1021.23926,Bern,Bus
2024-02-03,5,2,2024,False,True,False,False,False,False,False,False,True,1009.4139,Bern,Tram
2024-02-03,5,2,2024,False,True,False,False,False,True,False,False,False,1028.8461,Bern,Boat
2024-02-03,5,2,2024,False,False,False,True,False,False,False,True,False,1002.5511,Lausanne,Train
2024-02-03,5,2,2024,False,False,False,True,False,False,True,False,False,1013.7562,Lausanne,Bus
2024-02-03,5,2,2024,False,False,False,True,False,False,False,False,True,1011.8656,Lausanne,Tram
2024-02-03,5,2,2024,False,False,False,True,False,True,False,False,False,1002.1838,Lausanne,Boat
2024-02-04,6,2,2024,False,False,False,False,True,False,False,True,False,1006.05164,Zurich,Train
2024-02-04,6,2,2024,False,False,False,False,True,False,True,False,False,1014.1745,Zurich,Bus
2024-02-04,6,2,2024,False,False,False,False,True,False,False,False,True,1004.7948,Zurich,Tram
2024-02-04,6,2,2024,False,False,False,False,True,True,False,False,False,1017.16174,Zurich,Boat
2024-02-04,6,2,2024,False,False,True,False,False,False,False,True,False,1011.29926,Geneva,Train
2024-02-04,6,2,2024,False,False,True,False,False,False,True,False,False,1027.2198,Geneva,Bus
2024-02-04,6,2,2024,False,False,True,False,False,False,False,False,True,1019.4075,Geneva,Tram
2024-02-04,6,2,2024,False,False,True,False,False,True,False,False,False,1014.24634,Geneva,Boat
2024-02-04,6,2,2024,True,False,False,False,False,False,False,True,False,1005.73694,Basel,Train
2024-02-04,6,2,2024,True,False,False,False,False,False,True,False,False,1011.89404,Basel,Bus
2024-02-04,6,2,2024,True,False,False,False,False,False,False,False,True,1015.9961,Basel,Tram
2024-02-04,6,2,2024,True,False,False,False,False,True,False,False,False,1008.7313,Basel,Boat
2024-02-04,6,2,2024,False,True,False,False,False,False,False,True,False,1015.0183,Bern,Train
2024-02-04,6,2,2024,False,True,False,False,False,False,True,False,False,1025.5145,Bern,Bus
2024-02-04,6,2,2024,False,True,False,False,False,False,False,False,True,1010.5942,Bern,Tram
2024-02-04,6,2,2024,False,True,False,False,False,True,False,False,False,1029.8665,Bern,Boat
2024-02-04,6,2,2024,False,False,False,True,False,False,False,True,False,1005.1941,Lausanne,Train
2024-02-04,6,2,2024,False,False,False,True,False,False,True,False,False,1016.4846,Lausanne,Bus
2024-02-04,6,2,2024,False,False,False,True,False,False,False,False,True,1014.4935,Lausanne,Tram
2024-02-04,6,2,2024,False,False,False,True,False,True,False,False,False,1003.39636,Lausanne,Boat
2024-02-05,0,2,2024,False,False,False,False,True,False,False,True,False,1007.75964,Zurich,Train
2024-02-05,0,2,2024,False,False,False,False,True,False,True,False,False,1010.853,Zurich,Bus
2024-02-05,0,2,2024,False,False,False,False,True,False,False,False,True,1018.3252,Zurich,Tram
2024-02-05,0,2,2024,False,False,False,False,True,True,False,False,False,1027.2468,Zurich,Boat
2024-02-05,0,2,2024,False,False,True,False,False,False,False,True,False,1011.614,Geneva,Train
2024-02-05,0,2,2024,False,False,True,False,False,False,True,False,False,1030.0089,Geneva,Bus
2024-02-05,0,2,2024,False,False,True,False,False,False,False,False,True,1022.76514,Geneva,Tram
2024-02-05,0,2,2024,False,False,True,False,False,True,False,False,False,1023.4868,Geneva,Boat
2024-02-05,0,2,2024,True,False,False,False,False,False,False,True,False,1011.3045,Basel,Train
2024-02-05,0,2,2024,True,False,False,False,False,False,True,False,False,1015.52124,Basel,Bus
2024-02-05,0,2,2024,True,False,False,False,False,False,False,False,True,1013.4852,Basel,Tram
2024-02-05,0,2,2024,True,False,False,False,False,True,False,False,False,1019.3246,Basel,Boat
2024-02-05,0,2,2024,False,True,False,False,False,False,False,True,False,1011.3627,Bern,Train
2024-02-05,0,2,2024,False,True,False,False,False,False,True,False,False,1026.68,Bern,Bus
2024-02-05,0,2,2024,False,True,False,False,False,False,False,False,True,1022.73975,Bern,Tram
2024-02-05,0,2,2024,False,True,False,False,False,True,False,False,False,1034.7318,Bern,Boat
2024-02-05,0,2,2024,False,False,False,True,False,False,False,True,False,1012.395,Lausanne,Train
2024-02-05,0,2,2024,False,False,False,True,False,False,True,False,False,1023.1729,Lausanne,Bus
2024-02-05,0,2,2024,False,False,False,True,False,False,False,False,True,1025.2373,Lausanne,Tram
2024-02-05,0,2,2024,False,False,False,True,False,True,False,False,False,1010.19507,Lausanne,Boat
2024-02-06,1,2,2024,False,False,False,False,True,False,False,True,False,1002.4905,Zurich,Train
2024-02-06,1,2,2024,False,False,False,False,True,False,True,False,False,1009.2144,Zurich,Bus
2024-02-06,1,2,2024,False,False,False,False,True,False,False,False,True,1014.1067,Zurich,Tram
2024-02-06,1,2,2024,False,False,False,False,True,True,False,False,False,1021.14307,Zurich,Boat
2024-02-06,1,2,2024,False,False,True,False,False,False,False,True,False,1009.3149,Geneva,Train
2024-02-06,1,2,2024,False,False,True,False,False,False,True,False,False,1024.5032,Geneva,Bus
2024-02-06,1,2,2024,False,False,True,False,False,False,False,False,True,1017.33215,Geneva,Tram
2024-02-06,1,2,2024,False,False,True,False,False,True,False,False,False,1017.2384,Geneva,Boat
2024-02-06,1,2,2024,True,False,False,False,False,False,False,True,False,1008.3343,Basel,Train
2024-02-06,1,2,2024,True,False,False,False,False,False,True,False,False,1011.58624,Basel,Bus
2024-02-06,1,2,2024,True,False,False,False,False,False,False,False,True,1010.1946,Basel,Tram
2024-02-06,1,2,2024,True,False,False,False,False,True,False,False,False,1015.9038,Basel,Boat
2024-02-06,1,2,2024,False,True,False,False,False,False,False,True,False,1006.49817,Bern,Train
2024-02-06,1,2,2024,False,True,False,False,False,False,True,False,False,1023.85583,Bern,Bus
2024-02-06,1,2,2024,False,True,False,False,False,False,False,False,True,1018.4718,Bern,Tram
2024-02-06,1,2,2024,False,True,False,False,False,True,False,False,False,1032.325,Bern,Boat
2024-02-06,1,2,2024,False,False,False,True,False,False,False,True,False,1006.234,Lausanne,Train
2024-02-06,1,2,2024,False,False,False,True,False,False,True,False,False,1018.09467,Lausanne,Bus
2024-02-06,1,2,2024,False,False,False,True,False,False,False,False,True,1017.4951,Lausanne,Tram
2024-02-06,1,2,2024,False,False,False,True,False,True,False,False,False,1007.47455,Lausanne,Boat
2024-02-07,2,2,2024,False,False,False,False,True,False,False,True,False,999.6583,Zurich,Train
2024-02-07,2,2,2024,False,False,False,False,True,False,True,False,False,1008.8299,Zurich,Bus
2024-02-07,2,2,2024,False,False,False,False,True,False,False,False,True,1010.0322,Zurich,Tram
2024-02-07,2,2,2024,False,False,False,False,True,True,False,False,False,1016.7573,Zurich,Boat
2024-02-07,2,2,2024,False,False,True,False,False,False,False,True,False,1008.07,Geneva,Train
2024-02-07,2,2,2024,False,False,True,False,False,False,True,False,False,1021.3773,Geneva,Bus
2024-02-07,2,2,2024,False,False,True,False,False,False,False,False,True,1014.444,Geneva,Tram
2024-02-07,2,2,2024,False,False,True,False,False,True,False,False,False,1013.79285,Geneva,Boat
2024-02-07,2,2,2024,True,False,False,False,False,False,False,True,False,1005.4701,Basel,Train
2024-02-07,2,2,2024,True,False,False,False,False,False,True,False,False,1009.603,Basel,Bus
2024-02-07,2,2,2024,True,False,False,False,False,False,False,False,True,1009.4835,Basel,Tram
2024-02-07,2,2,2024,True,False,False,False,False,True,False,False,False,1012.5138,Basel,Boat
2024-02-07,2,2,2024,False,True,False,False,False,False,False,True,False,1004.3416,Bern,Train
2024-02-07,2,2,2024,False,True,False,False,False,False,True,False,False,1021.96796,Bern,Bus
2024-02-07,2,2,2024,False,True,False,False,False,False,False,False,True,1014.69824,Bern,Tram
2024-02-07,2,2,2024,False,True,False,False,False,True,False,False,False,1030.6156,Bern,Boat
2024-02-07,2,2,2024,False,False,False,True,False,False,False,True,False,1003.31104,Lausanne,Train
2024-02-07,2,2,2024,False,False,False,True,False,False,True,False,False,1014.9289,Lausanne,Bus
2024-02-07,2,2,2024,False,False,False,True,False,False,False,False,True,1014.7278,Lausanne,Tram
2024-02-07,2,2,2024,False,False,False,True,False,True,False,False,False,1005.4951,Lausanne,Boat
2024-02-08,3,2,2024,False,False,False,False,True,False,False,True,False,999.632,Zurich,Train
2024-02-08,3,2,2024,False,False,False,False,True,False,True,False,False,1009.92334,Zurich,Bus
2024-02-08,3,2,2024,False,False,False,False,True,False,False,False,True,1007.4331,Zurich,Tram
2024-02-08,3,2,2024,False,False,False,False,True,True,False,False,False,1014.7975,Zurich,Boat
2024-02-08,3,2,2024,False,False,True,False,False,False,False,True,False,1007.54346,Geneva,Train
2024-02-08,3,2,2024,False,False,True,False,False,False,True,False,False,1019.7893,Geneva,Bus
2024-02-08,3,2,2024,False,False,True,False,False,False,False,False,True,1013.6032,Geneva,Tram
2024-02-08,3,2,2024,False,False,True,False,False,True,False,False,False,1011.21844,Geneva,Boat
2024-02-08,3,2,2024,True,False,False,False,False,False,False,True,False,1003.26154,Basel,Train
2024-02-08,3,2,2024,True,False,False,False,False,False,True,False,False,1008.3558,Basel,Bus
2024-02-08,3,2,2024,True,False,False,False,False,False,False,False,True,1009.8778,Basel,Tram
2024-02-08,3,2,2024,True,False,False,False,False,True,False,False,False,1010.2737,Basel,Boat
2024-02-08,3,2,2024,False,True,False,False,False,False,False,True,False,1004.05,Bern,Train
2024-02-08,3,2,2024,False,True,False,False,False,False,True,False,False,1021.2901,Bern,Bus
2024-02-08,3,2,2024,False,True,False,False,False,False,False,False,True,1012.1734,Bern,Tram
2024-02-08,3,2,2024,False,True,False,False,False,True,False,False,False,1029.0432,Bern,Boat
2024-02-08,3,2,2024,False,False,False,True,False,False,False,True,False,1002.1638,Lausanne,Train
2024-02-08,3,2,2024,False,False,False,True,False,False,True,False,False,1013.0886,Lausanne,Bus
2024-02-08,3,2,2024,False,False,False,True,False,False,False,False,True,1012.85925,Lausanne,Tram
2024-02-08,3,2,2024,False,False,False,True,False,True,False,False,False,1003.77295,Lausanne,Boat
2024-02-09,4,2,2024,False,False,False,False,True,False,False,True,False,999.97534,Zurich,Train
2024-02-09,4,2,2024,False,False,False,False,True,False,True,False,False,1011.16736,Zurich,Bus
2024-02-09,4,2,2024,False,False,False,False,True,False,False,False,True,1005.6089,Zurich,Tram
2024-02-09,4,2,2024,False,False,False,False,True,True,False,False,False,1013.24274,Zurich,Boat
2024-02-09,4,2,2024,False,False,True,False,False,False,False,True,False,1007.2372,Geneva,Train
2024-02-09,4,2,2024,False,False,True,False,False,False,True,False,False,1020.04114,Geneva,Bus
2024-02-09,4,2,2024,False,False,True,False,False,False,False,False,True,1013.9878,Geneva,Tram
2024-02-09,4,2,2024,False,False,True,False,False,True,False,False,False,1009.34015,Geneva,Boat
2024-02-09,4,2,2024,True,False,False,False,False,False,False,True,False,1002.6075,Basel,Train
2024-02-09,4,2,2024,True,False,False,False,False,False,True,False,False,1008.5467,Basel,Bus
2024-02-09,4,2,2024,True,False,False,False,False,False,False,False,True,1010.6973,Basel,Tram
2024-02-09,4,2,2024,True,False,False,False,False,True,False,False,False,1008.1925,Basel,Boat
