date,region,transport_type,users,temperature,precipitation
2021-05-21,Geneva,Boat,999,0.0874240729439446,2.578216943085364
2021-05-21,Basel,Train,1007,0.0874240729439446,2.578216943085364
2021-05-21,Basel,Bus,1007,0.0874240729439446,2.578216943085364
2021-05-21,Basel,Tram,984,0.0874240729439446,2.578216943085364
2021-05-21,Basel,Boat,971,0.0874240729439446,2.578216943085364
2021-05-21,Bern,Train,1040,0.0874240729439446,2.578216943085364
2021-05-21,Bern,Bus,941,0.0874240729439446,2.578216943085364
2021-05-21,Bern,Tram,1053,0.0874240729439446,2.578216943085364
2021-05-21,Bern,Boat,979,0.0874240729439446,2.578216943085364
2021-05-21,Lausanne,Train,973,0.0874240729439446,2.578216943085364
2021-05-21,Lausanne,Bus,980,0.0874240729439446,2.578216943085364
2021-05-21,Lausanne,Tram,993,0.0874240729439446,2.578216943085364
2021-05-21,Lausanne,Boat,1094,0.0874240729439446,2.578216943085364
2021-05-22,Zurich,Train,1058,19.393917012645367,7.402449976749566
2021-05-22,Zurich,Bus,1020,19.393917012645367,7.402449976749566
2021-05-22,Zurich,Tram,1017,19.393917012645367,7.402449976749566
2021-05-22,Zurich,Boat,1034,19.393917012645367,7.402449976749566
2021-05-22,Geneva,Train,983,19.393917012645367,7.402449976749566
2021-05-22,Geneva,Bus,1004,19.393917012645367,7.402449976749566
2021-05-22,Geneva,Tram,1028,19.393917012645367,7.402449976749566
2021-05-22,Geneva,Boat,993,19.393917012645367,7.402449976749566
2021-05-22,Basel,Train,946,19.393917012645367,7.402449976749566
2021-05-22,Basel,Bus,974,19.393917012645367,7.402449976749566
2021-05-22,Basel,Tram,982,19.393917012645367,7.402449976749566
2021-05-22,Basel,Boat,1012,19.393917012645367,7.402449976749566
2021-05-22,Bern,Train,1047,19.393917012645367,7.402449976749566
2021-05-22,Bern,Bus,956,19.393917012645367,7.402449976749566
2021-05-22,Bern,Tram,955,19.393917012645367,7.402449976749566
2021-05-22,Bern,Boat,975,19.393917012645367,7.402449976749566
2021-05-22,Lausanne,Train,1007,19.393917012645367,7.402449976749566
2021-05-22,Lausanne,Bus,980,19.393917012645367,7.402449976749566
2021-05-22,Lausanne,Tram,970,19.393917012645367,7.402449976749566
2021-05-22,Lausanne,Boat,958,19.393917012645367,7.402449976749566
2021-05-23,Zurich,Train,1005,16.66673495372529,6.283138303739122
2021-05-23,Zurich,Bus,974,16.66673495372529,6.283138303739122
2021-05-23,Zurich,Tram,920,16.66673495372529,6.283138303739122
2021-05-23,Zurich,Boat,982,16.66673495372529,6.283138303739122
2021-05-23,Geneva,Train,1018,16.66673495372529,6.283138303739122
2021-05-23,Geneva,Bus,991,16.66673495372529,6.283138303739122
2021-05-23,Geneva,Tram,1022,16.66673495372529,6.283138303739122
2021-05-23,Geneva,Boat,961,16.66673495372529,6.283138303739122
2021-05-23,Basel,Train,1003,16.66673495372529,6.283138303739122
2021-05-23,Basel,Bus,991,16.66673495372529,6.283138303739122
2021-05-23,Basel,Tram,1015,16.66673495372529,6.283138303739122
2021-05-23,Basel,Boat,1005,16.66673495372529,6.283138303739122
2021-05-23,Bern,Train,1052,16.66673495372529,6.283138303739122
2021-05-23,Bern,Bus,973,16.66673495372529,6.283138303739122
2021-05-23,Bern,Tram,1031,16.66673495372529,6.283138303739122
2021-05-23,Bern,Boat,1023,16.66673495372529,6.283138303739122
2021-05-23,Lausanne,Train,963,16.66673495372529,6.283138303739122
2021-05-23,Lausanne,Bus,1012,16.66673495372529,6.283138303739122
2021-05-23,Lausanne,Tram,1032,16.66673495372529,6.283138303739122
2021-05-23,Lausanne,Boat,991,16.66673495372529,6.283138303739122
2021-05-24,Zurich,Train,985,21.35031436892106,7.6978902067783475
2021-05-24,Zurich,Bus,970,21.35031436892106,7.6978902067783475
2021-05-24,Zurich,Tram,1026,21.35031436892106,7.6978902067783475
2021-05-24,Zurich,Boat,974,21.35031436892106,7.6978902067783475
2021-05-24,Geneva,Train,964,21.35031436892106,7.6978902067783475
2021-05-24,Geneva,Bus,995,21.35031436892106,7.6978902067783475
2021-05-24,Geneva,Tram,970,21.35031436892106,7.6978902067783475
2021-05-24,Geneva,Boat,1014,21.35031436892106,7.6978902067783475
2021-05-24,Basel,Train,984,21.35031436892106,7.6978902067783475
2021-05-24,Basel,Bus,1001,21.35031436892106,7.6978902067783475
2021-05-24,Basel,Tram,1011,21.35031436892106,7.6978902067783475
2021-05-24,Basel,Boat,1011,21.35031436892106,7.6978902067783475
2021-05-24,Bern,Train,1044,21.35031436892106,7.6978902067783475
2021-05-24,Bern,Bus,971,21.35031436892106,7.6978902067783475
2021-05-24,Bern,Tram,1059,21.35031436892106,7.6978902067783475
2021-05-24,Bern,Boat,985,21.35031436892106,7.6978902067783475
2021-05-24,Lausanne,Train,1015,21.35031436892106,7.6978902067783475
2021-05-24,Lausanne,Bus,988,21.35031436892106,7.6978902067783475
2021-05-24,Lausanne,Tram,1025,21.35031436892106,7.6978902067783475
2021-05-24,Lausanne,Boat,1029,21.35031436892106,7.6978902067783475
2021-05-25,Zurich,Train,1014,38.83144774863942,7.689194362148218
2021-05-25,Zurich,Bus,971,38.83144774863942,7.689194362148218
2021-05-25,Zurich,Tram,988,38.83144774863942,7.689194362148218
2021-05-25,Zurich,Boat,1015,38.83144774863942,7.689194362148218
2021-05-25,Geneva,Train,973,38.83144774863942,7.689194362148218
2021-05-25,Geneva,Bus,968,38.83144774863942,7.689194362148218
2021-05-25,Geneva,Tram,975,38.83144774863942,7.689194362148218
2021-05-25,Geneva,Boat,945,38.83144774863942,7.689194362148218
2021-05-25,Basel,Train,965,38.83144774863942,7.689194362148218
2021-05-25,Basel,Bus,989,38.83144774863942,7.689194362148218
2021-05-25,Basel,Tram,1027,38.83144774863942,7.689194362148218
2021-05-25,Basel,Boat,989,38.83144774863942,7.689194362148218
2021-05-25,Bern,Train,997,38.83144774863942,7.689194362148218
2021-05-25,Bern,Bus,980,38.83144774863942,7.689194362148218
2021-05-25,Bern,Tram,983,38.83144774863942,7.689194362148218
2021-05-25,Bern,Boat,991,38.83144774863942,7.689194362148218
2021-05-25,Lausanne,Train,1020,38.83144774863942,7.689194362148218
2021-05-25,Lausanne,Bus,985,38.83144774863942,7.689194362148218
2021-05-25,Lausanne,Tram,1023,38.83144774863942,7.689194362148218
2021-05-25,Lausanne,Boat,953,38.83144774863942,7.689194362148218
2021-05-26,Zurich,Train,954,24.444794869904136,8.565674676693012
2021-05-26,Zurich,Bus,965,24.444794869904136,8.565674676693012
2021-05-26,Zurich,Tram,1029,24.444794869904136,8.565674676693012
2021-05-26,Zurich,Boat,966,24.444794869904136,8.565674676693012
2021-05-26,Geneva,Train,1006,24.444794869904136,8.565674676693012
2021-05-26,Geneva,Bus,1005,24.444794869904136,8.565674676693012
2021-05-26,Geneva,Tram,1026,24.444794869904136,8.565674676693012
2021-05-26,Geneva,Boat,1021,24.444794869904136,8.565674676693012
2021-05-26,Basel,Train,998,24.444794869904136,8.565674676693012
2021-05-26,Basel,Bus,951,24.444794869904136,8.565674676693012
2021-05-26,Basel,Tram,1000,24.444794869904136,8.565674676693012
2021-05-26,Basel,Boat,986,24.444794869904136,8.565674676693012
2021-05-26,Bern,Train,1018,24.444794869904136,8.565674676693012
2021-05-26,Bern,Bus,1043,24.444794869904136,8.565674676693012
2021-05-26,Bern,Tram,1029,24.444794869904136,8.565674676693012
2021-05-26,Bern,Boat,1007,24.444794869904136,8.565674676693012
2021-05-26,Lausanne,Train,994,24.444794869904136,8.565674676693012
2021-05-26,Lausanne,Bus,993,24.444794869904136,8.565674676693012
2021-05-26,Lausanne,Tram,1022,24.444794869904136,8.565674676693012
2021-05-26,Lausanne,Boat,1021,24.444794869904136,8.565674676693012
2021-05-27,Zurich,Train,1057,5.871777745558415,7.203192659868836
2021-05-27,Zurich,Bus,975,5.871777745558415,7.203192659868836
2021-05-27,Zurich,Tram,1035,5.871777745558415,7.203192659868836
2021-05-27,Zurich,Boat,1052,5.871777745558415,7.203192659868836
2021-05-27,Geneva,Train,949,5.871777745558415,7.203192659868836
2021-05-27,Geneva,Bus,1001,5.871777745558415,7.203192659868836
2021-05-27,Geneva,Tram,922,5.871777745558415,7.203192659868836
2021-05-27,Geneva,Boat,1019,5.871777745558415,7.203192659868836
2021-05-27,Basel,Train,982,5.871777745558415,7.203192659868836
2021-05-27,Basel,Bus,1030,5.871777745558415,7.203192659868836
2021-05-27,Basel,Tram,1012,5.871777745558415,7.203192659868836
2021-05-27,Basel,Boat,996,5.871777745558415,7.203192659868836
2021-05-27,Bern,Train,923,5.871777745558415,7.203192659868836
2021-05-27,Bern,Bus,1061,5.871777745558415,7.203192659868836
2021-05-27,Bern,Tram,921,5.871777745558415,7.203192659868836
2021-05-27,Bern,Boat,1043,5.871777745558415,7.203192659868836
2021-05-27,Lausanne,Train,1060,5.871777745558415,7.203192659868836
2021-05-27,Lausanne,Bus,979,5.871777745558415,7.203192659868836
2021-05-27,Lausanne,Tram,1056,5.871777745558415,7.203192659868836
2021-05-27,Lausanne,Boat,937,5.871777745558415,7.203192659868836
2021-05-28,Zurich,Train,973,26.17016288095853,9.790109190008229
2021-05-28,Zurich,Bus,964,26.17016288095853,9.790109190008229
2021-05-28,Zurich,Tram,957,26.17016288095853,9.790109190008229
2021-05-28,Zurich,Boat,991,26.17016288095853,9.790109190008229
2021-05-28,Geneva,Train,1019,26.17016288095853,9.790109190008229
2021-05-28,Geneva,Bus,999,26.17016288095853,9.790109190008229
2021-05-28,Geneva,Tram,992,26.17016288095853,9.790109190008229
2021-05-28,Geneva,Boat,1004,26.17016288095853,9.790109190008229
2021-05-28,Basel,Train,1008,26.17016288095853,9.790109190008229
2021-05-28,Basel,Bus,1074,26.17016288095853,9.790109190008229
2021-05-28,Basel,Tram,998,26.17016288095853,9.790109190008229
2021-05-28,Basel,Boat,1020,26.17016288095853,9.790109190008229
2021-05-28,Bern,Train,1017,26.17016288095853,9.790109190008229
2021-05-28,Bern,Bus,991,26.17016288095853,9.790109190008229
2021-05-28,Bern,Tram,970,26.17016288095853,9.790109190008229
2021-05-28,Bern,Boat,1014,26.17016288095853,9.790109190008229
2021-05-28,Lausanne,Train,990,26.17016288095853,9.790109190008229
2021-05-28,Lausanne,Bus,1010,26.17016288095853,9.790109190008229
2021-05-28,Lausanne,Tram,1007,26.17016288095853,9.790109190008229
2021-05-28,Lausanne,Boat,1017,26.17016288095853,9.790109190008229
2021-05-29,Zurich,Train,986,1.8409258948847889,8.988252193018173
2021-05-29,Zurich,Bus,1032,1.8409258948847889,8.988252193018173
2021-05-29,Zurich,Tram,981,1.8409258948847889,8.988252193018173
2021-05-29,Zurich,Boat,1005,1.8409258948847889,8.988252193018173
2021-05-29,Geneva,Train,940,1.8409258948847889,8.988252193018173
2021-05-29,Geneva,Bus,1013,1.8409258948847889,8.988252193018173
2021-05-29,Geneva,Tram,1003,1.8409258948847889,8.988252193018173
2021-05-29,Geneva,Boat,1016,1.8409258948847889,8.988252193018173
2021-05-29,Basel,Train,1098,1.8409258948847889,8.988252193018173
2021-05-29,Basel,Bus,1003,1.8409258948847889,8.988252193018173
2021-05-29,Basel,Tram,1010,1.8409258948847889,8.988252193018173
2021-05-29,Basel,Boat,1057,1.8409258948847889,8.988252193018173
2021-05-29,Bern,Train,994,1.8409258948847889,8.988252193018173
2021-05-29,Bern,Bus,1050,1.8409258948847889,8.988252193018173
2021-05-29,Bern,Tram,1027,1.8409258948847889,8.988252193018173
2021-05-29,Bern,Boat,976,1.8409258948847889,8.988252193018173
2021-05-29,Lausanne,Train,1057,1.8409258948847889,8.988252193018173
2021-05-29,Lausanne,Bus,949,1.8409258948847889,8.988252193018173
2021-05-29,Lausanne,Tram,1003,1.8409258948847889,8.988252193018173
2021-05-29,Lausanne,Boat,981,1.8409258948847889,8.988252193018173
2021-05-30,Zurich,Train,973,10.38415395185291,5.867171662232343
2021-05-30,Zurich,Bus,1042,10.38415395185291,5.867171662232343
2021-05-30,Zurich,Tram,949,10.38415395185291,5.867171662232343
2021-05-30,Zurich,Boat,1035,10.38415395185291,5.867171662232343
2021-05-30,Geneva,Train,970,10.38415395185291,5.867171662232343
2021-05-30,Geneva,Bus,1052,10.38415395185291,5.867171662232343
2021-05-30,Geneva,Tram,964,10.38415395185291,5.867171662232343
2021-05-30,Geneva,Boat,1010,10.38415395185291,5.867171662232343
2021-05-30,Basel,Train,1028,10.38415395185291,5.867171662232343
2021-05-30,Basel,Bus,979,10.38415395185291,5.867171662232343
2021-05-30,Basel,Tram,1003,10.38415395185291,5.867171662232343
2021-05-30,Basel,Boat,966,10.38415395185291,5.867171662232343
2021-05-30,Bern,Train,1003,10.38415395185291,5.867171662232343
2021-05-30,Bern,Bus,1032,10.38415395185291,5.867171662232343
2021-05-30,Bern,Tram,983,10.38415395185291,5.867171662232343
2021-05-30,Bern,Boat,959,10.38415395185291,5.867171662232343
2021-05-30,Lausanne,Train,1014,10.38415395185291,5.867171662232343
2021-05-30,Lausanne,Bus,972,10.38415395185291,5.867171662232343
2021-05-30,Lausanne,Tram,996,10.38415395185291,5.867171662232343
2021-05-30,Lausanne,Boat,1029,10.38415395185291,5.867171662232343
2021-05-31,Zurich,Train,1029,14.317583946753688,5.881576704911717
2021-05-31,Zurich,Bus,1035,14.317583946753688,5.881576704911717
2021-05-31,Zurich,Tram,1063,14.317583946753688,5.881576704911717
2021-05-31,Zurich,Boat,1019,14.317583946753688,5.881576704911717
2021-05-31,Geneva,Train,997,14.317583946753688,5.881576704911717
2021-05-31,Geneva,Bus,1021,14.317583946753688,5.881576704911717
2021-05-31,Geneva,Tram,1041,14.317583946753688,5.881576704911717
2021-05-31,Geneva,Boat,979,14.317583946753688,5.881576704911717
2021-05-31,Basel,Train,1049,14.317583946753688,5.881576704911717
2021-05-31,Basel,Bus,1072,14.317583946753688,5.881576704911717
2021-05-31,Basel,Tram,1015,14.317583946753688,5.881576704911717
2021-05-31,Basel,Boat,975,14.317583946753688,5.881576704911717
2021-05-31,Bern,Train,940,14.317583946753688,5.881576704911717
2021-05-31,Bern,Bus,967,14.317583946753688,5.881576704911717
2021-05-31,Bern,Tram,1002,14.317583946753688,5.881576704911717
2021-05-31,Bern,Boat,1000,14.317583946753688,5.881576704911717
2021-05-31,Lausanne,Train,984,14.317583946753688,5.881576704911717
2021-05-31,Lausanne,Bus,961,14.317583946753688,5.881576704911717
2021-05-31,Lausanne,Tram,936,14.317583946753688,5.881576704911717
2021-05-31,Lausanne,Boat,972,14.317583946753688,5.881576704911717
2021-06-01,Zurich,Train,933,32.133427216493665,0.3426704035222949
2021-06-01,Zurich,Bus,1034,32.133427216493665,0.3426704035222949
2021-06-01,Zurich,Tram,1028,32.133427216493665,0.3426704035222949
2021-06-01,Zurich,Boat,1036,32.133427216493665,0.3426704035222949
2021-06-01,Geneva,Train,972,32.133427216493665,0.3426704035222949
2021-06-01,Geneva,Bus,996,32.133427216493665,0.3426704035222949
2021-06-01,Geneva,Tram,971,32.133427216493665,0.3426704035222949
2021-06-01,Geneva,Boat,1018,32.133427216493665,0.3426704035222949
2021-06-01,Basel,Train,979,32.133427216493665,0.3426704035222949
2021-06-01,Basel,Bus,972,32.133427216493665,0.3426704035222949
2021-06-01,Basel,Tram,1019,32.133427216493665,0.3426704035222949
2021-06-01,Basel,Boat,989,32.133427216493665,0.3426704035222949
2021-06-01,Bern,Train,977,32.133427216493665,0.3426704035222949
2021-06-01,Bern,Bus,1008,32.133427216493665,0.3426704035222949
2021-06-01,Bern,Tram,997,32.133427216493665,0.3426704035222949
2021-06-01,Bern,Boat,960,32.133427216493665,0.3426704035222949
2021-06-01,Lausanne,Train,1005,32.133427216493665,0.3426704035222949
2021-06-01,Lausanne,Bus,1020,32.133427216493665,0.3426704035222949
2021-06-01,Lausanne,Tram,997,32.133427216493665,0.3426704035222949
2021-06-01,Lausanne,Boat,961,32.133427216493665,0.3426704035222949
2021-06-02,Zurich,Train,995,7.552451779515601,9.985265777083542
2021-06-02,Zurich,Bus,1012,7.552451779515601,9.985265777083542
2021-06-02,Zurich,Tram,1033,7.552451779515601,9.985265777083542
2021-06-02,Zurich,Boat,959,7.552451779515601,9.985265777083542
2021-06-02,Geneva,Train,1003,7.552451779515601,9.985265777083542
2021-06-02,Geneva,Bus,975,7.552451779515601,9.985265777083542
2021-06-02,Geneva,Tram,1023,7.552451779515601,9.985265777083542
2021-06-02,Geneva,Boat,978,7.552451779515601,9.985265777083542
2021-06-02,Basel,Train,1034,7.552451779515601,9.985265777083542
2021-06-02,Basel,Bus,1009,7.552451779515601,9.985265777083542
2021-06-02,Basel,Tram,1028,7.552451779515601,9.985265777083542
2021-06-02,Basel,Boat,986,7.552451779515601,9.985265777083542
2021-06-02,Bern,Train,988,7.552451779515601,9.985265777083542
2021-06-02,Bern,Bus,1023,7.552451779515601,9.985265777083542
2021-06-02,Bern,Tram,992,7.552451779515601,9.985265777083542
2021-06-02,Bern,Boat,1030,7.552451779515601,9.985265777083542
2021-06-02,Lausanne,Train,947,7.552451779515601,9.985265777083542
2021-06-02,Lausanne,Bus,972,7.552451779515601,9.985265777083542
2021-06-02,Lausanne,Tram,964,7.552451779515601,9.985265777083542
2021-06-02,Lausanne,Boat,1036,7.552451779515601,9.985265777083542
2021-06-03,Zurich,Train,930,6.735614613409856,1.3157599736614178
2021-06-03,Zurich,Bus,998,6.735614613409856,1.3157599736614178
2021-06-03,Zurich,Tram,985,6.735614613409856,1.3157599736614178
2021-06-03,Zurich,Boat,959,6.735614613409856,1.3157599736614178
2021-06-03,Geneva,Train,1003,6.735614613409856,1.3157599736614178
2021-06-03,Geneva,Bus,970,6.735614613409856,1.3157599736614178
2021-06-03,Geneva,Tram,958,6.735614613409856,1.3157599736614178
2021-06-03,Geneva,Boat,962,6.735614613409856,1.3157599736614178
2021-06-03,Basel,Train,917,6.735614613409856,1.3157599736614178
2021-06-03,Basel,Bus,993,6.735614613409856,1.3157599736614178
2021-06-03,Basel,Tram,990,6.735614613409856,1.3157599736614178
2021-06-03,Basel,Boat,951,6.735614613409856,1.3157599736614178
2021-06-03,Bern,Train,972,6.735614613409856,1.3157599736614178
2021-06-03,Bern,Bus,1014,6.735614613409856,1.3157599736614178
2021-06-03,Bern,Tram,1015,6.735614613409856,1.3157599736614178
2021-06-03,Bern,Boat,1041,6.735614613409856,1.3157599736614178
2021-06-03,Lausanne,Train,997,6.735614613409856,1.3157599736614178
2021-06-03,Lausanne,Bus,1022,6.735614613409856,1.3157599736614178
2021-06-03,Lausanne,Tram,990,6.735614613409856,1.3157599736614178
2021-06-03,Lausanne,Boat,1047,6.735614613409856,1.3157599736614178
2021-06-04,Zurich,Train,1016,14.015474755745675,7.403471966315919
2021-06-04,Zurich,Bus,1020,14.015474755745675,7.403471966315919
2021-06-04,Zurich,Tram,995,14.015474755745675,7.403471966315919
2021-06-04,Zurich,Boat,1009,14.015474755745675,7.403471966315919
2021-06-04,Geneva,Train,1016,14.015474755745675,7.403471966315919
2021-06-04,Geneva,Bus,1099,14.015474755745675,7.403471966315919
2021-06-04,Geneva,Tram,968,14.015474755745675,7.403471966315919
2021-06-04,Geneva,Boat,1068,14.015474755745675,7.403471966315919
2021-06-04,Basel,Train,1006,14.015474755745675,7.403471966315919
2021-06-04,Basel,Bus,978,14.015474755745675,7.403471966315919
2021-06-04,Basel,Tram,1020,14.015474755745675,7.403471966315919
2021-06-04,Basel,Boat,1025,14.015474755745675,7.403471966315919
2021-06-04,Bern,Train,1022,14.015474755745675,7.403471966315919
2021-06-04,Bern,Bus,993,14.015474755745675,7.403471966315919
2021-06-04,Bern,Tram,954,14.015474755745675,7.403471966315919
2021-06-04,Bern,Boat,1012,14.015474755745675,7.403471966315919
2021-06-04,Lausanne,Train,961,14.015474755745675,7.403471966315919
2021-06-04,Lausanne,Bus,964,14.015474755745675,7.403471966315919
2021-06-04,Lausanne,Tram,1018,14.015474755745675,7.403471966315919
2021-06-04,Lausanne,Boat,1017,14.015474755745675,7.403471966315919
2021-06-05,Zurich,Train,1000,8.365217136378927,8.21015195124309
2021-06-05,Zurich,Bus,933,8.365217136378927,8.21015195124309
2021-06-05,Zurich,Tram,1010,8.365217136378927,8.21015195124309
2021-06-05,Zurich,Boat,1006,8.365217136378927,8.21015195124309
2021-06-05,Geneva,Train,923,8.365217136378927,8.21015195124309
2021-06-05,Geneva,Bus,987,8.365217136378927,8.21015195124309
2021-06-05,Geneva,Tram,1003,8.365217136378927,8.21015195124309
2021-06-05,Geneva,Boat,1071,8.365217136378927,8.21015195124309
2021-06-05,Basel,Train,987,8.365217136378927,8.21015195124309
2021-06-05,Basel,Bus,1015,8.365217136378927,8.21015195124309
2021-06-05,Basel,Tram,1012,8.365217136378927,8.21015195124309
2021-06-05,Basel,Boat,1017,8.365217136378927,8.21015195124309
2021-06-05,Bern,Train,992,8.365217136378927,8.21015195124309
2021-06-05,Bern,Bus,1001,8.365217136378927,8.21015195124309
2021-06-05,Bern,Tram,1015,8.365217136378927,8.21015195124309
2021-06-05,Bern,Boat,1044,8.365217136378927,8.21015195124309
2021-06-05,Lausanne,Train,1013,8.365217136378927,8.21015195124309
2021-06-05,Lausanne,Bus,1031,8.365217136378927,8.21015195124309
2021-06-05,Lausanne,Tram,980,8.365217136378927,8.21015195124309
2021-06-05,Lausanne,Boat,1019,8.365217136378927,8.21015195124309
2021-06-06,Zurich,Train,907,26.26635922106507,3.730545293052032
2021-06-06,Zurich,Bus,1058,26.26635922106507,3.730545293052032
2021-06-06,Zurich,Tram,1004,26.26635922106507,3.730545293052032
2021-06-06,Zurich,Boat,982,26.26635922106507,3.730545293052032
2021-06-06,Geneva,Train,966,26.26635922106507,3.730545293052032
2021-06-06,Geneva,Bus,1011,26.26635922106507,3.730545293052032
2021-06-06,Geneva,Tram,1057,26.26635922106507,3.730545293052032
2021-06-06,Geneva,Boat,973,26.26635922106507,3.730545293052032
2021-06-06,Basel,Train,1055,26.26635922106507,3.730545293052032
2021-06-06,Basel,Bus,979,26.26635922106507,3.730545293052032
2021-06-06,Basel,Tram,1032,26.26635922106507,3.730545293052032
2021-06-06,Basel,Boat,1007,26.26635922106507,3.730545293052032
2021-06-06,Bern,Train,942,26.26635922106507,3.730545293052032
2021-06-06,Bern,Bus,945,26.26635922106507,3.730545293052032
2021-06-06,Bern,Tram,1010,26.26635922106507,3.730545293052032
2021-06-06,Bern,Boat,1055,26.26635922106507,3.730545293052032
2021-06-06,Lausanne,Train,1000,26.26635922106507,3.730545293052032
2021-06-06,Lausanne,Bus,1030,26.26635922106507,3.730545293052032
2021-06-06,Lausanne,Tram,1030,26.26635922106507,3.730545293052032
2021-06-06,Lausanne,Boat,1050,26.26635922106507,3.730545293052032
2021-06-07,Zurich,Train,1000,4.200684916365766,1.9685205466531372
2021-06-07,Zurich,Bus,998,4.200684916365766,1.9685205466531372
2021-06-07,Zurich,Tram,975,4.200684916365766,1.9685205466531372
2021-06-07,Zurich,Boat,980,4.200684916365766,1.9685205466531372
2021-06-07,Geneva,Train,1007,4.200684916365766,1.9685205466531372
2021-06-07,Geneva,Bus,1026,4.200684916365766,1.9685205466531372
2021-06-07,Geneva,Tram,1008,4.200684916365766,1.9685205466531372
2021-06-07,Geneva,Boat,1032,4.200684916365766,1.9685205466531372
2021-06-07,Basel,Train,1016,4.200684916365766,1.9685205466531372
2021-06-07,Basel,Bus,971,4.200684916365766,1.9685205466531372
2021-06-07,Basel,Tram,998,4.200684916365766,1.9685205466531372
2021-06-07,Basel,Boat,1001,4.200684916365766,1.9685205466531372
2021-06-07,Bern,Train,1012,4.200684916365766,1.9685205466531372
2021-06-07,Bern,Bus,1039,4.200684916365766,1.9685205466531372
2021-06-07,Bern,Tram,1008,4.200684916365766,1.9685205466531372
2021-06-07,Bern,Boat,948,4.200684916365766,1.9685205466531372
2021-06-07,Lausanne,Train,991,4.200684916365766,1.9685205466531372
2021-06-07,Lausanne,Bus,958,4.200684916365766,1.9685205466531372
2021-06-07,Lausanne,Tram,1001,4.200684916365766,1.9685205466531372
2021-06-07,Lausanne,Boat,1007,4.200684916365766,1.9685205466531372
2021-06-08,Zurich,Train,1010,3.525313475888975,0.9875988679055504
2021-06-08,Zurich,Bus,1053,3.525313475888975,0.9875988679055504
2021-06-08,Zurich,Tram,1024,3.525313475888975,0.9875988679055504
2021-06-08,Zurich,Boat,1018,3.525313475888975,0.9875988679055504
2021-06-08,Geneva,Train,993,3.525313475888975,0.9875988679055504
2021-06-08,Geneva,Bus,970,3.525313475888975,0.9875988679055504
2021-06-08,Geneva,Tram,959,3.525313475888975,0.9875988679055504
2021-06-08,Geneva,Boat,1051,3.525313475888975,0.9875988679055504
2021-06-08,Basel,Train,999,3.525313475888975,0.9875988679055504
2021-06-08,Basel,Bus,1036,3.525313475888975,0.9875988679055504
2021-06-08,Basel,Tram,990,3.525313475888975,0.9875988679055504
2021-06-08,Basel,Boat,1015,3.525313475888975,0.9875988679055504
2021-06-08,Bern,Train,978,3.525313475888975,0.9875988679055504
2021-06-08,Bern,Bus,999,3.525313475888975,0.9875988679055504
2021-06-08,Bern,Tram,1063,3.525313475888975,0.9875988679055504
2021-06-08,Bern,Boat,918,3.525313475888975,0.9875988679055504
2021-06-08,Lausanne,Train,966,3.525313475888975,0.9875988679055504
2021-06-08,Lausanne,Bus,988,3.525313475888975,0.9875988679055504
2021-06-08,Lausanne,Tram,1029,3.525313475888975,0.9875988679055504
2021-06-08,Lausanne,Boat,1051,3.525313475888975,0.9875988679055504
2021-06-09,Zurich,Train,1057,10.62179955255566,7.486060058295778
2021-06-09,Zurich,Bus,1007,10.62179955255566,7.486060058295778
2021-06-09,Zurich,Tram,1078,10.62179955255566,7.486060058295778
2021-06-09,Zurich,Boat,1012,10.62179955255566,7.486060058295778
2021-06-09,Geneva,Train,1013,10.62179955255566,7.486060058295778
2021-06-09,Geneva,Bus,1040,10.62179955255566,7.486060058295778
2021-06-09,Geneva,Tram,990,10.62179955255566,7.486060058295778
2021-06-09,Geneva,Boat,955,10.62179955255566,7.486060058295778
2021-06-09,Basel,Train,1028,10.62179955255566,7.486060058295778
2021-06-09,Basel,Bus,1053,10.62179955255566,7.486060058295778
2021-06-09,Basel,Tram,999,10.62179955255566,7.486060058295778
2021-06-09,Basel,Boat,1006,10.62179955255566,7.486060058295778
2021-06-09,Bern,Train,1017,10.62179955255566,7.486060058295778
2021-06-09,Bern,Bus,1015,10.62179955255566,7.486060058295778
2021-06-09,Bern,Tram,978,10.62179955255566,7.486060058295778
2021-06-09,Bern,Boat,992,10.62179955255566,7.486060058295778
2021-06-09,Lausanne,Train,1020,10.62179955255566,7.486060058295778
2021-06-09,Lausanne,Bus,1056,10.62179955255566,7.486060058295778
2021-06-09,Lausanne,Tram,983,10.62179955255566,7.486060058295778
2021-06-09,Lausanne,Boat,1007,10.62179955255566,7.486060058295778
2021-06-10,Zurich,Train,997,10.019675493076951,4.526535292056957
2021-06-10,Zurich,Bus,1012,10.019675493076951,4.526535292056957
2021-06-10,Zurich,Tram,962,10.019675493076951,4.526535292056957
2021-06-10,Zurich,Boat,944,10.019675493076951,4.526535292056957
2021-06-10,Geneva,Train,998,10.019675493076951,4.526535292056957
2021-06-10,Geneva,Bus,1037,10.019675493076951,4.526535292056957
2021-06-10,Geneva,Tram,960,10.019675493076951,4.526535292056957
2021-06-10,Geneva,Boat,1001,10.019675493076951,4.526535292056957
2021-06-10,Basel,Train,954,10.019675493076951,4.526535292056957
2021-06-10,Basel,Bus,1028,10.019675493076951,4.526535292056957
2021-06-10,Basel,Tram,1103,10.019675493076951,4.526535292056957
2021-06-10,Basel,Boat,991,10.019675493076951,4.526535292056957
2021-06-10,Bern,Train,1012,10.019675493076951,4.526535292056957
